Date,EURUSD
20050125,1.3025
20050126,1.3005
20050127,1.3026
20050128,1.3035
20050131,1.3035
20050201,1.3027
20050202,1.3061
20050203,1.3001
20050204,1.2958
20050207,1.2844
20050208,1.2764
20050209,1.2762
20050210,1.2777
20050211,1.2855
20050214,1.2967
20050215,1.3016
20050216,1.304
20050217,1.3041
20050218,1.3039
20050221,1.3055
20050222,1.3193
20050223,1.3203
20050224,1.326
20050225,1.3165
20050228,1.3257
20050301,1.3216
20050302,1.3101
20050303,1.3144
20050304,1.3115
20050307,1.3197
20050308,1.3246
20050309,1.3346
20050310,1.3409
20050311,1.3416
20050314,1.3372
20050315,1.3383
20050316,1.3373
20050317,1.3378
20050318,1.3279
20050321,1.3199
20050322,1.3175
20050323,1.305
20050324,1.2982
20050325,
20050328,
20050329,1.2926
20050330,1.2943
20050331,1.2964
20050401,1.2959
20050404,1.2883
20050405,1.281
20050406,1.286
20050407,1.2923
20050408,1.2819
20050411,1.2971
20050412,1.2985
20050413,1.2922
20050414,1.282
20050415,1.2868
20050418,1.2967
20050419,1.2996
20050420,1.3049
20050421,1.3058
20050422,1.3077
20050425,1.2966
20050426,1.2981
20050427,1.292
20050428,1.2905
20050429,1.2957
20050502,1.2863
20050503,1.2856
20050504,1.2953
20050505,1.2954
20050506,1.2947
20050509,1.2824
20050510,1.2854
20050511,1.2882
20050512,1.2771
20050513,1.2635
20050516,1.2616
20050517,1.2636
20050518,1.2621
20050519,1.2642
20050520,1.2607
20050523,1.2548
20050524,1.2617
20050525,1.2564
20050526,1.2523
20050527,1.2551
20050530,1.2472
20050531,1.2331
20050601,1.2228
20050602,1.2263
20050603,1.2289
20050606,1.2272
20050607,1.2285
20050608,1.2324
20050609,1.2239
20050610,1.2229
20050613,1.2062
20050614,1.211
20050615,1.2069
20050616,1.2115
20050617,1.2177
20050620,1.221
20050621,1.2092
20050622,1.2111
20050623,1.2066
20050624,1.2082
20050627,1.2164
20050628,1.2095
20050629,1.2054
20050630,1.2092
20050701,1.2087
20050704,1.1894
20050705,1.1883
20050706,1.1913
20050707,1.1957
20050708,1.1904
20050711,1.2006
20050712,1.2166
20050713,1.2184
20050714,1.2067
20050715,1.2073
20050718,1.2054
20050719,1.1965
20050720,1.2063
20050721,1.2187
20050722,1.2143
20050725,1.2065
20050726,1.1987
20050727,1.199
20050728,1.21
20050729,1.2093
20050801,1.2219
20050802,1.2217
20050803,1.2308
20050804,1.2319
20050805,1.2386
20050808,1.237
20050809,1.2367
20050810,1.2377
20050811,1.2405
20050812,1.2457
20050815,1.2374
20050816,1.2313
20050817,1.2296
20050818,1.2213
20050819,1.2183
20050822,1.2231
20050823,1.2233
20050824,1.2211
20050825,1.2272
20050826,1.2307
20050829,1.2289
20050830,1.2181
20050831,1.2198
20050901,1.2388
20050902,1.2541
20050905,1.2538
20050906,1.2483
20050907,1.2451
20050908,1.2418
20050909,1.2415
20050912,1.2313
20050913,1.2276
20050914,1.2314
20050915,1.2223
20050916,1.2243
20050919,1.2139
20050920,1.2154
20050921,1.2225
20050922,1.2224
20050923,1.2118
20050926,1.2031
20050927,1.2005
20050928,1.2037
20050929,1.2063
20050930,1.2042
20051003,1.1933
20051004,1.1938
20051005,1.1947
20051006,1.2061
20051007,1.2144
20051010,1.2088
20051011,1.2022
20051012,1.2008
20051013,1.198
20051014,1.1999
20051017,1.2022
20051018,1.1937
20051019,1.195
20051020,1.1953
20051021,1.2012
20051024,1.1944
20051025,1.2017
20051026,1.2059
20051027,1.213
20051028,1.2138
20051031,1.2023
20051101,1.2008
20051102,1.1992
20051103,1.2041
20051104,1.1933
20051107,1.1824
20051108,1.1741
20051109,1.1738
20051110,1.1762
20051111,1.1697
20051114,1.1713
20051115,1.1667
20051116,1.1677
20051117,1.1692
20051118,1.1679
20051121,1.1811
20051122,1.1701
20051123,1.1776
20051124,1.1783
20051125,1.1763
20051128,1.1726
20051129,1.1793
20051130,1.1769
20051201,1.1745
20051202,1.1697
20051205,1.1767
20051206,1.1783
20051207,1.171
20051208,1.1764
20051209,1.1785
20051212,1.1925
20051213,1.1925
20051214,1.202
20051215,1.1999
20051216,1.1983
20051219,1.1977
20051220,1.1955
20051221,1.1872
20051222,1.1822
20051223,1.1859
20051226,
20051227,1.1852
20051228,1.1916
20051229,1.1825
20051230,1.1797
20060102,1.1826
20060103,1.1875
20060104,1.2083
20060105,1.2088
20060106,1.2093
20060109,1.2078
20060110,1.2064
20060111,1.2088
20060112,1.2113
20060113,1.2039
20060116,1.2112
20060117,1.2075
20060118,1.2125
20060119,1.2073
20060120,1.2068
20060123,1.2277
20060124,1.2272
20060125,1.2294
20060126,1.2254
20060127,1.2172
20060130,1.2082
20060131,1.2118
20060201,1.2092
20060202,1.2066
20060203,1.2061
20060206,1.1981
20060207,1.1973
20060208,1.1948
20060209,1.1972
20060210,1.197
20060213,1.1888
20060214,1.1898
20060215,1.1904
20060216,1.1858
20060217,1.1863
20060220,1.1932
20060221,1.1906
20060222,1.1875
20060223,1.1957
20060224,1.1896
20060227,1.1852
20060228,1.1875
20060301,1.1954
20060302,1.1921
20060303,1.202
20060306,1.2017
20060307,1.1913
20060308,1.1914
20060309,1.192
20060310,1.1919
20060313,1.1922
20060314,1.1948
20060315,1.2026
20060316,1.2069
20060317,1.2185
20060320,1.2174
20060321,1.2144
20060322,1.2069
20060323,1.2055
20060324,1.1969
20060327,1.2025
20060328,1.2084
20060329,1.2012
20060330,1.2096
20060331,1.2104
20060403,1.2063
20060404,1.2217
20060405,1.2262
20060406,1.2312
20060407,1.2179
20060410,1.2099
20060411,1.2105
20060412,1.2125
20060413,1.2094
20060414,
20060417,
20060418,1.2252
20060419,1.2346
20060420,1.2346
20060421,1.2315
20060424,1.2365
20060425,1.2425
20060426,1.2425
20060427,1.2414
20060428,1.2537
20060501,
20060502,1.2643
20060503,1.2622
20060504,1.2592
20060505,1.2688
20060508,1.2756
20060509,1.2697
20060510,1.2779
20060511,1.2716
20060512,1.2914
20060515,1.2826
20060516,1.2817
20060517,1.2882
20060518,1.277
20060519,1.2767
20060522,1.2753
20060523,1.2841
20060524,1.2851
20060525,1.2755
20060526,1.2797
20060529,1.2758
20060530,1.2839
20060531,1.2868
20060601,1.2736
20060602,1.2815
20060605,1.2958
20060606,1.2847
20060607,1.2789
20060608,1.2735
20060609,1.2659
20060612,1.2572
20060613,1.2571
20060614,1.2563
20060615,1.261
20060616,1.2651
20060619,1.2591
20060620,1.2546
20060621,1.2632
20060622,1.2582
20060623,1.2502
20060626,1.2561
20060627,1.2567
20060628,1.257
20060629,1.2529
20060630,1.2713
20060703,1.279
20060704,1.2791
20060705,1.2794
20060706,1.2735
20060707,1.2778
20060710,1.2752
20060711,1.2736
20060712,1.2722
20060713,1.2692
20060714,1.2666
20060717,1.2541
20060718,1.2531
20060719,1.2482
20060720,1.2643
20060721,1.268
20060724,1.2633
20060725,1.2636
20060726,1.2587
20060727,1.2737
20060728,1.2664
20060731,1.2767
20060801,1.2759
20060802,1.2798
20060803,1.2781
20060804,1.2792
20060807,1.285
20060808,1.2839
20060809,1.2879
20060810,1.2857
20060811,1.2775
20060814,1.2718
20060815,1.2725
20060816,1.2793
20060817,1.2879
20060818,1.2802
20060821,1.2919
20060822,1.2812
20060823,1.2812
20060824,1.2831
20060825,1.2762
20060828,1.28
20060829,1.2808
20060830,1.2818
20060831,1.2851
20060901,1.2817
20060904,1.2852
20060905,1.281
20060906,1.2793
20060907,1.2731
20060908,1.2713
20060911,1.2713
20060912,1.2709
20060913,1.2677
20060914,1.2723
20060915,1.2675
20060918,1.2665
20060919,1.2654
20060920,1.2676
20060921,1.2731
20060922,1.2817
20060925,1.2768
20060926,1.2695
20060927,1.2684
20060928,1.2713
20060929,1.266
20061002,1.2685
20061003,1.2737
20061004,1.2684
20061005,1.2721
20061006,1.2664
20061009,1.2603
20061010,1.2538
20061011,1.2543
20061012,1.2531
20061013,1.255
20061016,1.2515
20061017,1.2524
20061018,1.2543
20061019,1.2561
20061020,1.2618
20061023,1.2556
20061024,1.2541
20061025,1.258
20061026,1.2653
20061027,1.2683
20061030,1.2717
20061031,1.2696
20061101,1.2757
20061102,1.2767
20061103,1.276
20061106,1.2702
20061107,1.2755
20061108,1.2776
20061109,1.2796
20061110,1.2864
20061113,1.283
20061114,1.2824
20061115,1.2792
20061116,1.2804
20061117,1.2774
20061120,1.2841
20061121,1.2814
20061122,1.2886
20061123,1.2953
20061124,1.3078
20061127,1.3114
20061128,1.3147
20061129,1.3157
20061130,1.32
20061201,1.3244
20061204,1.3309
20061205,1.3331
20061206,1.3274
20061207,1.3297
20061208,1.3276
20061211,1.3177
20061212,1.3244
20061213,1.3265
20061214,1.3192
20061215,1.3106
20061218,1.3095
20061219,1.3158
20061220,1.3203
20061221,1.3178
20061222,1.3192
20061225,
20061226,
20061227,1.3159
20061228,1.3173
20061229,1.317
20070101,
20070102,1.327
20070103,1.3231
20070104,1.3106
20070105,1.3084
20070108,1.3006
20070109,1.3018
20070110,1.2988
20070111,1.2984
20070112,1.2893
20070115,1.2941
20070116,1.2953
20070117,1.2909
20070118,1.2922
20070119,1.2958
20070122,1.2936
20070123,1.304
20070124,1.3005
20070125,1.2978
20070126,1.2901
20070129,1.2921
20070130,1.2972
20070131,1.2954
20070201,1.302
20070202,1.302
20070205,1.2925
20070206,1.2955
20070207,1.2987
20070208,1.2991
20070209,1.3007
20070212,1.2956
20070213,1.3022
20070214,1.3082
20070215,1.3137
20070216,1.3119
20070219,1.3132
20070220,1.3145
20070221,1.3145
20070222,1.3106
20070223,1.3134
20070226,1.316
20070227,1.323
20070228,1.3211
20070301,1.3225
20070302,1.3163
20070305,1.3083
20070306,1.31
20070307,1.3135
20070308,1.3152
20070309,1.3155
20070312,1.3156
20070313,1.3218
20070314,1.3183
20070315,1.3226
20070316,1.3325
20070319,1.3303
20070320,1.3296
20070321,1.3293
20070322,1.3351
20070323,1.3327
20070326,1.3265
20070327,1.3347
20070328,1.3348
20070329,1.3352
20070330,1.3318
20070402,1.3366
20070403,1.3358
20070404,1.3352
20070405,1.3373
20070406,
20070409,
20070410,1.3426
20070411,1.3418
20070412,1.3467
20070413,1.3532
20070416,1.355
20070417,1.3549
20070418,1.3577
20070419,1.3601
20070420,1.3606
20070423,1.3557
20070424,1.3582
20070425,1.3649
20070426,1.3596
20070427,1.3643
20070430,1.3605
20070501,
20070502,1.3588
20070503,1.3613
20070504,1.3561
20070507,1.3615
20070508,1.3558
20070509,1.3535
20070510,1.3527
20070511,1.3486
20070514,1.3549
20070515,1.3538
20070516,1.3574
20070517,1.3516
20070518,1.3477
20070521,1.3444
20070522,1.3454
20070523,1.349
20070524,1.3448
20070525,1.3441
20070528,1.3453
20070529,1.3509
20070530,1.342
20070531,1.3453
20070601,1.3436
20070604,1.3482
20070605,1.3532
20070606,1.3513
20070607,1.347
20070608,1.3349
20070611,1.3355
20070612,1.3345
20070613,1.3287
20070614,1.3304
20070615,1.3314
20070618,1.3404
20070619,1.3403
20070620,1.3427
20070621,1.3397
20070622,1.3441
20070625,1.3461
20070626,1.346
20070627,1.3438
20070628,1.3467
20070629,1.3505
20070702,1.3588
20070703,1.3601
20070704,1.3618
20070705,1.364
20070706,1.3596
20070709,1.3621
20070710,1.3666
20070711,1.3753
20070712,1.3788
20070713,1.3782
20070716,1.3781
20070717,1.3771
20070718,1.3779
20070719,1.382
20070720,1.3803
20070723,1.3821
20070724,1.3833
20070725,1.3743
20070726,1.3722
20070727,1.3651
20070730,1.3659
20070731,1.3707
20070801,1.3663
20070802,1.3664
20070803,1.3694
20070806,1.3818
20070807,1.3794
20070808,1.3794
20070809,1.3729
20070810,1.365
20070813,1.3651
20070814,1.3591
20070815,1.3476
20070816,1.3405
20070817,1.3454
20070820,1.3476
20070821,1.3508
20070822,1.3493
20070823,1.3574
20070824,1.3615
20070827,1.3658
20070828,1.3664
20070829,1.3631
20070830,1.361
20070831,1.3705
20070903,1.3632
20070904,1.358
20070905,1.3588
20070906,1.3669
20070907,1.3696
20070910,1.3795
20070911,1.3824
20070912,1.3885
20070913,1.3897
20070914,1.386
20070917,1.3877
20070918,1.3867
20070919,1.3975
20070920,1.403
20070921,1.4049
20070924,1.4113
20070925,1.4106
20070926,1.4127
20070927,1.418
20070928,1.4179
20071001,1.4232
20071002,1.4165
20071003,1.4195
20071004,1.4109
20071005,1.4136
20071008,1.4089
20071009,1.4037
20071010,1.4146
20071011,1.4199
20071012,1.4173
20071015,1.4226
20071016,1.415
20071017,1.42
20071018,1.4299
20071019,1.4288
20071022,1.4166
20071023,1.4254
20071024,1.423
20071025,1.4309
20071026,1.4384
20071029,1.4391
20071030,1.4407
20071031,1.4447
20071101,1.4423
20071102,1.4479
20071105,1.4488
20071106,1.4547
20071107,1.4722
20071108,1.4666
20071109,1.4683
20071112,1.4579
20071113,1.4607
20071114,1.47
20071115,1.4639
20071116,1.4651
20071119,1.4654
20071120,1.4785
20071121,1.4814
20071122,1.4829
20071123,1.4809
20071126,1.4845
20071127,1.4874
20071128,1.4747
20071129,1.4738
20071130,1.4761
20071203,1.4666
20071204,1.4741
20071205,1.472
20071206,1.4554
20071207,1.4649
20071210,1.4718
20071211,1.4672
20071212,1.4675
20071213,1.4683
20071214,1.4509
20071217,1.4393
20071218,1.4416
20071219,1.4385
20071220,1.4349
20071221,1.438
20071224,1.4398
20071225,
20071226,
20071227,1.4516
20071228,1.4692
20071231,1.4721
20080101,
20080102,1.4688
20080103,1.4753
20080104,1.4727
20080107,1.4723
20080108,1.4705
20080109,1.468
20080110,1.4662
20080111,1.4792
20080114,1.4895
20080115,1.4886
20080116,1.4792
20080117,1.4691
20080118,1.4674
20080121,1.4482
20080122,1.4494
20080123,1.4574
20080124,1.4663
20080125,1.4705
20080128,1.4755
20080129,1.4773
20080130,1.481
20080131,1.487
20080201,1.4889
20080204,1.4829
20080205,1.4688
20080206,1.4621
20080207,1.4569
20080208,1.4513
20080211,1.4542
20080212,1.4538
20080213,1.4586
20080214,1.4626
20080215,1.4674
20080218,1.4636
20080219,1.4742
20080220,1.4656
20080221,1.4736
20080222,1.4848
20080225,1.4817
20080226,1.4874
20080227,1.5044
20080228,1.5121
20080229,1.5167
20080303,1.5203
20080304,1.5206
20080305,1.5196
20080306,1.5319
20080307,1.5417
20080310,1.534
20080311,1.5379
20080312,1.5477
20080313,1.5577
20080314,1.5561
20080317,1.577
20080318,1.5771
20080319,1.5692
20080320,1.5423
20080321,
20080324,
20080325,1.5569
20080326,1.571
20080327,1.5786
20080328,1.5796
20080331,1.5812
20080401,1.566
20080402,1.5632
20080403,1.5526
20080404,1.5722
20080407,1.5693
20080408,1.5694
20080409,1.5726
20080410,1.5875
20080411,1.5833
20080414,1.5869
20080415,1.5828
20080416,1.5928
20080417,1.5872
20080418,1.578
20080421,1.5898
20080422,1.5931
20080423,1.594
20080424,1.5769
20080425,1.5596
20080428,1.5628
20080429,1.5571
20080430,1.554
20080501,
20080502,1.5458
20080505,1.546
20080506,1.5528
20080507,1.543
20080508,1.5347
20080509,1.5458
20080512,1.543
20080513,1.5473
20080514,1.5439
20080515,1.5474
20080516,1.5498
20080519,1.5577
20080520,1.5639
20080521,1.5753
20080522,1.5755
20080523,1.5742
20080526,1.5761
20080527,1.576
20080528,1.5656
20080529,1.5551
20080530,1.5508
20080602,1.5521
20080603,1.5593
20080604,1.5466
20080605,1.5402
20080606,1.5597
20080609,1.5784
20080610,1.5526
20080611,1.5515
20080612,1.5417
20080613,1.5336
20080616,1.5459
20080617,1.5477
20080618,1.5493
20080619,1.5481
20080620,1.561
20080623,1.5521
20080624,1.5568
20080625,1.5599
20080626,1.5731
20080627,1.5748
20080630,1.5764
20080701,1.5775
20080702,1.5806
20080703,1.5885
20080704,1.5671
20080707,1.5651
20080708,1.5687
20080709,1.5715
20080710,1.5708
20080711,1.5835
20080714,1.5847
20080715,1.599
20080716,1.5888
20080717,1.5849
20080718,1.5816
20080721,1.5858
20080722,1.5919
20080723,1.5741
20080724,1.5677
20080725,1.5734
20080728,1.5746
20080729,1.5705
20080730,1.5589
20080731,1.5611
20080801,1.5574
20080804,1.5566
20080805,1.5487
20080806,1.5478
20080807,1.5471
20080808,1.5074
20080811,1.5012
20080812,1.4907
20080813,1.4903
20080814,1.4907
20080815,1.4729
20080818,1.4704
20080819,1.4677
20080820,1.4734
20080821,1.4814
20080822,1.4808
20080825,1.4767
20080826,1.4598
20080827,1.4767
20080828,1.4771
20080829,1.4735
20080901,1.4621
20080902,1.4516
20080903,1.4441
20080904,1.4488
20080905,1.4247
20080908,1.4214
20080909,1.4144
20080910,1.4094
20080911,1.3934
20080912,1.4066
20080915,1.4151
20080916,1.4267
20080917,1.4224
20080918,1.4502
20080919,1.4236
20080922,1.4571
20080923,1.4731
20080924,1.469
20080925,1.47
20080926,1.464
20080929,1.4349
20080930,1.4303
20081001,1.4081
20081002,1.3903
20081003,1.3834
20081006,1.3634
20081007,1.3632
20081008,1.3731
20081009,1.3682
20081010,1.3579
20081013,1.3639
20081014,1.3752
20081015,1.3625
20081016,1.3507
20081017,1.3404
20081020,1.3424
20081021,1.3184
20081022,1.2843
20081023,1.281
20081024,1.2596
20081027,1.246
20081028,1.2526
20081029,1.277
20081030,1.3035
20081031,1.2757
20081103,1.2822
20081104,1.282
20081105,1.287
20081106,1.277
20081107,1.2756
20081110,1.2891
20081111,1.2747
20081112,1.253
20081113,1.2525
20081114,1.2675
20081117,1.266
20081118,1.2653
20081119,1.2634
20081120,1.2542
20081121,1.2602
20081124,1.2773
20081125,1.2811
20081126,1.2935
20081127,1.29
20081128,1.2727
20081201,1.2608
20081202,1.2697
20081203,1.2623
20081204,1.262
20081205,1.2665
20081208,1.2854
20081209,1.2838
20081210,1.2925
20081211,1.3215
20081212,1.334
20081215,1.351
20081216,1.369
20081217,1.4059
20081218,1.4616
20081219,1.394
20081222,1.397
20081223,1.3978
20081224,1.4005
20081225,
20081226,
20081229,1.427
20081230,1.4098
20081231,1.3917
20090101,
20090102,1.3866
20090105,1.3582
20090106,1.3332
20090107,1.3595
20090108,1.3617
20090109,1.3684
20090112,1.3394
20090113,1.3262
20090114,1.3173
20090115,1.3085
20090116,1.327
20090119,1.3182
20090120,1.293
20090121,1.291
20090122,1.2984
20090123,1.2795
20090126,1.299
20090127,1.3174
20090128,1.326
20090129,1.3111
20090130,1.2816
20090202,1.276
20090203,1.2849
20090204,1.2818
20090205,1.2829
20090206,1.2796
20090209,1.3008
20090210,1.2967
20090211,1.2938
20090212,1.2833
20090213,1.2823
20090216,1.2765
20090217,1.2634
20090218,1.2596
20090219,1.2705
20090220,1.2591
20090223,1.2798
20090224,1.2763
20090225,1.2795
20090226,1.2782
20090227,1.2644
20090302,1.2596
20090303,1.2615
20090304,1.2555
20090305,1.2555
20090306,1.2658
20090309,1.2565
20090310,1.2783
20090311,1.2786
20090312,1.2782
20090313,1.2905
20090316,1.3042
20090317,1.2942
20090318,1.313
20090319,1.3671
20090320,1.3549
20090323,1.3558
20090324,1.3507
20090325,1.3494
20090326,1.3607
20090327,1.3295
20090330,1.3193
20090331,1.3308
20090401,1.3246
20090402,1.3392
20090403,1.3425
20090406,1.3496
20090407,1.3255
20090408,1.3231
20090409,1.3273
20090410,
20090413,
20090414,1.3276
20090415,1.3173
20090416,1.3196
20090417,1.3058
20090420,1.2966
20090421,1.2932
20090422,1.2947
20090423,1.305
20090424,1.3232
20090427,1.3125
20090428,1.2992
20090429,1.3266
20090430,1.3275
20090501,
20090504,1.3223
20090505,1.3403
20090506,1.3322
20090507,1.3363
20090508,1.3425
20090511,1.3574
20090512,1.3683
20090513,1.3623
20090514,1.3563
20090515,1.3518
20090518,1.3494
20090519,1.3612
20090520,1.369
20090521,1.3771
20090522,1.3972
20090525,1.401
20090526,1.3908
20090527,1.3901
20090528,1.3856
20090529,1.4098
20090601,1.422
20090602,1.4238
20090603,1.4207
20090604,1.4095
20090605,1.4177
20090608,1.3866
20090609,1.3959
20090610,1.4102
20090611,1.3969
20090612,1.4004
20090615,1.385
20090616,1.389
20090617,1.384
20090618,1.392
20090619,1.3932
20090622,1.3858
20090623,1.3978
20090624,1.4029
20090625,1.394
20090626,1.4096
20090629,1.4058
20090630,1.4134
20090701,1.4096
20090702,1.4049
20090703,1.4009
20090706,1.3897
20090707,1.4019
20090708,1.3901
20090709,1.399
20090710,1.3901
20090713,1.3975
20090714,1.3991
20090715,1.4089
20090716,1.413
20090717,1.409
20090720,1.4217
20090721,1.4223
20090722,1.4191
20090723,1.4229
20090724,1.4227
20090727,1.4269
20090728,1.4229
20090729,1.4104
20090730,1.4053
20090731,1.4138
20090803,1.4303
20090804,1.4384
20090805,1.441
20090806,1.437
20090807,1.4357
20090810,1.4202
20090811,1.4166
20090812,1.417
20090813,1.4293
20090814,1.4294
20090817,1.4072
20090818,1.4101
20090819,1.4112
20090820,1.4243
20090821,1.433
20090824,1.4323
20090825,1.4324
20090826,1.427
20090827,1.4268
20090828,1.4364
20090831,1.4272
20090901,1.4314
20090902,1.422
20090903,1.4335
20090904,1.4262
20090907,1.433
20090908,1.4473
20090909,1.4522
20090910,1.4545
20090911,1.4594
20090914,1.4561
20090915,1.4611
20090916,1.4671
20090917,1.4712
20090918,1.4705
20090921,1.4658
20090922,1.478
20090923,1.4783
20090924,1.4768
20090925,1.467
20090928,1.465
20090929,1.4549
20090930,1.4643
20091001,1.4539
20091002,1.4537
20091005,1.4616
20091006,1.4722
20091007,1.4694
20091008,1.4763
20091009,1.475
20091012,1.4765
20091013,1.4864
20091014,1.4881
20091015,1.4864
20091016,1.4869
20091019,1.4918
20091020,1.4971
20091021,1.4921
20091022,1.5
20091023,1.502
20091026,1.5019
20091027,1.4874
20091028,1.4785
20091029,1.4788
20091030,1.48
20091102,1.4772
20091103,1.4658
20091104,1.4761
20091105,1.4867
20091106,1.4862
20091109,1.4984
20091110,1.4966
20091111,1.5037
20091112,1.4922
20091113,1.4868
20091116,1.4965
20091117,1.4875
20091118,1.4957
20091119,1.4863
20091120,1.4815
20091123,1.4968
20091124,1.4969
20091125,1.5083
20091126,1.5071
20091127,1.4918
20091130,1.5023
20091201,1.5074
20091202,1.509
20091203,1.512
20091204,1.5068
20091207,1.4787
20091208,1.4774
20091209,1.4768
20091210,1.473
20091211,1.4757
20091214,1.4647
20091215,1.4541
20091216,1.456
20091217,1.4343
20091218,1.4337
20091221,1.4368
20091222,1.4279
20091223,1.4276
20091224,1.4398
20091225,
20091228,1.4405
20091229,1.4433
20091230,1.4338
20091231,1.4406
20100101,
20100104,1.4389
20100105,1.4442
20100106,1.435
20100107,1.4304
20100108,1.4273
20100111,1.4528
20100112,1.4481
20100113,1.4563
20100114,1.4486
20100115,1.4374
20100118,1.4369
20100119,1.4279
20100120,1.4132
20100121,1.4064
20100122,1.4135
20100125,1.4151
20100126,1.4085
20100127,1.4072
20100128,1.3999
20100129,1.3966
20100201,1.3913
20100202,1.3937
20100203,1.3984
20100204,1.3847
20100205,1.3691
20100208,1.3675
20100209,1.376
20100210,1.374
20100211,1.3718
20100212,1.3572
20100215,1.3607
20100216,1.3649
20100217,1.3726
20100218,1.3567
20100219,1.3519
20100222,1.3626
20100223,1.3577
20100224,1.3547
20100225,1.3489
20100226,1.357
20100301,1.3525
20100302,1.3548
20100303,1.3641
20100304,1.3668
20100305,1.3582
20100308,1.3662
20100309,1.3557
20100310,1.361
20100311,1.3657
20100312,1.3765
20100315,1.3705
20100316,1.3723
20100317,1.3756
20100318,1.366
20100319,1.3548
20100322,1.3471
20100323,1.3519
20100324,1.3338
20100325,1.3356
20100326,1.3353
20100329,1.3471
20100330,1.3482
20100331,1.3479
20100401,1.3468
20100402,
20100405,
20100406,1.3396
20100407,1.334
20100408,1.3296
20100409,1.3384
20100412,1.3585
20100413,1.3583
20100414,1.3615
20100415,1.3544
20100416,1.3535
20100419,1.3432
20100420,1.3486
20100421,1.3373
20100422,1.3339
20100423,1.3311
20100426,1.3321
20100427,1.329
20100428,1.3245
20100429,1.3256
20100430,1.3315
20100503,1.3238
20100504,1.3089
20100505,1.2924
20100506,1.2727
20100507,1.2746
20100510,1.2969
20100511,1.2698
20100512,1.2686
20100513,1.2587
20100514,1.2492
20100517,1.2349
20100518,1.2428
20100519,1.227
20100520,1.2334
20100521,1.2497
20100524,1.236
20100525,1.2223
20100526,1.2309
20100527,1.2255
20100528,1.2384
20100531,1.2307
20100601,1.2155
20100602,1.2218
20100603,1.2268
20100604,1.206
20100607,1.1959
20100608,1.1942
20100609,1.201
20100610,1.2045
20100611,1.2127
20100614,1.2249
20100615,1.2258
20100616,1.2277
20100617,1.2363
20100618,1.2372
20100621,1.2391
20100622,1.2258
20100623,1.2271
20100624,1.2262
20100625,1.2294
20100628,1.2339
20100629,1.2198
20100630,1.2271
20100701,1.2328
20100702,1.2548
20100705,1.2531
20100706,1.2579
20100707,1.2567
20100708,1.266
20100709,1.2637
20100712,1.2572
20100713,1.2569
20100714,1.2703
20100715,1.2828
20100716,1.3
20100719,1.2957
20100720,1.2844
20100721,1.2817
20100722,1.285
20100723,1.2897
20100726,1.2931
20100727,1.3033
20100728,1.2992
20100729,1.3069
20100730,1.3028
20100802,1.3073
20100803,1.3221
20100804,1.3206
20100805,1.3184
20100806,1.3176
20100809,1.3253
20100810,1.3133
20100811,1.3016
20100812,1.279
20100813,1.2799
20100816,1.282
20100817,1.286
20100818,1.288
20100819,1.2836
20100820,1.2711
20100823,1.2704
20100824,1.2611
20100825,1.2613
20100826,1.2693
20100827,1.2713
20100830,1.27
20100831,1.268
20100901,1.28
20100902,1.2818
20100903,1.2834
20100906,1.2874
20100907,1.2744
20100908,1.2697
20100909,1.2715
20100910,1.2725
20100913,1.2801
20100914,1.285
20100915,1.2989
20100916,1.3078
20100917,1.306
20100920,1.3074
20100921,1.312
20100922,1.3364
20100923,1.3323
20100924,1.3412
20100927,1.3477
20100928,1.346
20100929,1.3611
20100930,1.3648
20101001,1.3726
20101004,1.3705
20101005,1.378
20101006,1.3856
20101007,1.397
20101008,1.3874
20101011,1.3936
20101012,1.3833
20101013,1.3958
20101014,1.4101
20101015,1.4089
20101018,1.3896
20101019,1.3859
20101020,1.3861
20101021,1.4016
20101022,1.3934
20101025,1.4031
20101026,1.3912
20101027,1.3803
20101028,1.3857
20101029,1.3857
20101101,1.3926
20101102,1.4018
20101103,1.4014
20101104,1.4244
20101105,1.4084
20101108,1.3917
20101109,1.3945
20101110,1.377
20101111,1.37
20101112,1.3711
20101115,1.3626
20101116,1.3612
20101117,1.3481
20101118,1.3647
20101119,1.3674
20101122,1.3647
20101123,1.3496
20101124,1.3339
20101125,1.3321
20101126,1.3225
20101129,1.3146
20101130,1.2998
20101201,1.3115
20101202,1.3155
20101203,1.3246
20101206,1.328
20101207,1.3363
20101208,1.32
20101209,1.3214
20101210,1.3244
20101213,1.3267
20101214,1.3435
20101215,1.336
20101216,1.3238
20101217,1.326
20101220,1.3147
20101221,1.3155
20101222,1.3112
20101223,1.3064
20101224,1.3099
20101227,1.3136
20101228,1.3195
20101229,1.3136
20101230,1.328
20101231,1.3362
20110103,1.3348
20110104,1.3421
20110105,1.3213
20110106,1.3091
20110107,1.2961
20110110,1.2903
20110111,1.2948
20110112,1.2973
20110113,1.3199
20110114,1.3349
20110117,1.3311
20110118,1.3371
20110119,1.3506
20110120,1.3472
20110121,1.3521
20110124,1.3571
20110125,1.3596
20110126,1.3681
20110127,1.3716
20110128,1.371
20110131,1.3692
20110201,1.3755
20110202,1.3803
20110203,1.3745
20110204,1.3631
20110207,1.3553
20110208,1.3635
20110209,1.3647
20110210,1.3604
20110211,1.3524
20110214,1.344
20110215,1.351
20110216,1.351
20110217,1.356
20110218,1.3627
20110221,1.3668
20110222,1.3667
